id,queued_time,wait_time,runtime,node_requested,node_used,walltime
31976,11907882,7635,8119,128,128,7200
31977,11907883,8834,8061,128,128,7200
31978,11907883,50,3763,8,8,3600
31979,11907884,10114,7339,128,128,7200
31980,11907884,11876,7410,128,128,7200
31981,11907885,11917,7379,128,128,7200
31982,11908071,45,526,392,392,3600
31983,11908273,42,126,64,64,3600
31984,11908952,62,159,64,64,3600
31985,11909130,45,1867,802,802,1800
31986,11909642,3896,776,16,16,3600
31987,11909916,5681,8615,16,16,10800
31988,11910354,19264,5629,32,32,14400
31989,11910375,20887,847,32,32,14400
31990,11910782,53,861,8,8,1800
31991,11911336,9150,7313,32,32,7200
31992,11911630,2789,163,64,64,2340
31993,11911901,3159,4720,392,392,3600
31994,11911971,2490,663,8,8,1800
31995,11912074,2539,627,8,8,1800
31996,11914282,413,93,16,16,3600
31997,11914592,40801,13818,200,200,21600
31998,11914592,514,1308,64,64,2340
31999,11914809,5835,14504,32,32,14400
32000,11915146,62,349,8,8,3600
32001,11915358,36,2537,128,128,3000
32002,11915418,47,4241,512,512,3000
32003,11915623,112921,86541,1024,1024,86400
32004,11915624,2408,122,16,16,3600
32005,11915676,2416,1508,16,16,3600
32006,11915935,2271,7310,8,8,7200
32007,11916433,3446,175,64,64,2340
32008,11917965,1959,645,64,64,1800
32009,11918333,12816,1867,802,802,1800
32010,11918393,24,1768,16,16,3600
32011,11918504,138,3788,8,8,3600
32012,11918546,1527,3961,8,8,7200
32013,11918584,1042,99,8,8,7200
32014,11918640,5556,10503,96,96,14400
32015,11918684,990,3721,8,8,3600
32016,11918957,1644,96,32,32,3600
32017,11918960,4844,3719,32,32,3600
32018,11918962,20952,1312,32,32,3600
32019,11919044,8554,10878,392,392,10800
32020,11919153,4552,176,128,128,1800
32021,11919189,5658,407,128,128,1800
32022,11920055,3882,211,64,64,2340
32023,11920247,141,333,8,8,3600
32024,11920432,115,1698,8,8,3600
32025,11920622,49212,163,648,648,43200
32026,11920846,3135,3732,32,32,3600
32027,11920852,76414,711,1002,1002,36000
32028,11920932,76457,680,1002,1002,36000
32029,11921012,77047,142,1002,1002,36000
32030,11921075,29450,21774,128,128,21600
32031,11921497,37158,2538,256,256,21600
32032,11921756,520,1514,16,16,3600
32033,11922035,9863,6953,32,32,14400
32034,11922393,9554,6995,32,32,14400
32035,11923469,1827,563,128,128,3600
32036,11923981,125,4110,8,8,7200
32037,11924491,1209,1470,32,32,3600
32038,11924642,118,2421,12,12,7200
32039,11924690,7176,11511,32,32,14400
32040,11925530,1687,7868,16,16,10800
32041,11928164,37,4061,8,8,7200
32042,11928198,44,4983,32,32,7200
32043,11928342,10998,6845,256,256,7200
32044,11929099,9134,11346,48,48,14400
32045,11929206,40065,21799,128,128,21600
32046,11929521,7427,9890,96,96,14400
32047,11929827,8719,791,512,512,3000
32048,11930199,43,1558,128,128,3000
32049,11930243,19981,5573,1024,1024,5400
32050,11930424,596,3140,64,64,6000
32051,11931833,38152,9014,64,64,14400
32052,11931869,50661,9528,64,64,14400
32053,11931897,62203,3174,64,64,14400
32054,11932208,66,4048,8,8,7200
32055,11932692,56,1845,32,32,3600
32056,11934548,774,7345,32,32,7200
32057,11934636,6466,10802,96,96,14400
32058,11934636,46,1837,64,64,3600
32059,11934827,50,1041,128,128,3000
32060,11934972,34,3176,64,64,3600
32061,11936267,36,4002,8,8,7200
32062,11936474,2527,2144,128,128,3000
32063,11936799,2147,1651,64,64,3000
32064,11937105,92,14560,32,32,14400
32065,11937346,12952,2020,512,512,3600
32066,11937660,589,7936,16,16,10800
32067,11937703,9396,3123,512,512,3000
32068,11937908,12357,1434,1024,1024,3600
32069,11940265,23,3992,8,8,7200
32070,11940535,46,608,8,8,1800
32071,11940779,78,2609,8,8,4080
32072,11941319,10418,838,512,512,3000
32073,11941339,55,1662,64,64,3000
32074,11941453,76,1452,32,32,7200
32075,11941464,6205,2687,32,32,7200
32076,11941467,8956,1719,32,32,7200
32077,11941469,10736,2194,32,32,7200
32078,11941770,23,179,8,8,3600
32079,11942102,36,128,8,8,1800
32080,11942123,4092,7075,32,32,14400
32081,11942499,25,5204,8,8,7200
32082,11942549,36,4925,128,128,7200
32083,11942585,13318,7385,128,128,7200
32084,11942588,40534,1913,128,128,7200
32085,11942591,49999,2680,128,128,7200
32086,11942594,55750,6315,512,512,7200
32087,11942611,62652,7344,512,512,7200
32088,11942614,177947,10937,512,512,10800
32089,11942616,380024,5936,512,512,10800
32090,11942790,4705,11160,32,32,14400
32091,11942904,4693,11080,32,32,14400
32092,11943099,34,7389,128,128,7200
32093,11943114,5737,80,32,32,14400
32094,11944239,116,4140,8,8,7200
32095,11946149,1480,8400,16,16,10800
32096,11946276,23619,8988,256,256,14400
32097,11946447,42,557,128,128,3600
32098,11946756,2144,9923,96,96,14400
32099,11947180,4705,11882,128,128,14400
32100,11947656,54,4974,8,8,7200
32101,11948456,63,3965,8,8,7200
32102,11949532,809,11294,48,48,14400
32103,11951186,4675,7407,128,128,7200
32104,11951726,914,3136,512,512,3000
32105,11951737,14311,3782,1024,1024,3600
32106,11951849,3930,10220,96,96,14400
32107,11952078,83269,85168,2048,2048,86400
32108,11952446,151,4046,8,8,7200
32109,11952595,93,4759,8,8,7200
32110,11954193,30866,10282,256,256,14400
32111,11955782,18559,995,1024,1024,5400
32112,11955818,5391,1738,512,512,3000
32113,11955902,2296,9063,16,16,10800
32114,11956549,43,4119,8,8,7200
32115,11957355,44,4583,8,8,7200
32116,11958745,11077,11944,96,96,14400
32117,11959661,62,10561,32,32,14400
32118,11960603,40,4126,8,8,7200
32119,11961522,119,11064,48,48,14400
32120,11961888,121,4791,8,8,7200
32121,11964051,6037,7370,128,128,7200
32122,11964655,98,4070,8,8,7200
32123,11965895,13562,10908,96,96,14400
32124,11966600,189,4795,8,8,7200
32125,11966801,3516,14572,32,32,14400
32126,11966914,3755,14579,32,32,14400
32127,11967154,51,9160,16,16,10800
32128,11967264,5089,14640,32,32,14400
32129,11967350,5050,14625,32,32,14400
32130,11967400,5371,14580,32,32,14400
32131,11968724,99,4198,8,8,7200
32132,11972447,5211,14560,32,32,14400
32133,11972602,2859,12674,48,48,14400
32134,11972909,50,4075,8,8,7200
32135,11975757,497,3214,512,512,7200
32136,11976931,656,4035,8,8,7200
32137,11977751,43,7325,8,8,7200
32138,11977927,1013,2212,256,256,3600
32139,11978205,2984,9479,32,32,14400
32140,11980346,55,1400,512,512,3600
32141,11980951,23866,3411,128,128,7200
32142,11981518,283,4125,8,8,7200
32143,11981562,84,1973,128,128,3600
32144,11981770,81,1155,512,512,3600
32145,11981824,3248,14527,64,64,14400
32146,11981895,3224,6250,64,64,14400
32147,11981941,3310,8803,64,64,14400
32148,11982036,47,444,64,64,1800
32149,11982174,3308,12719,64,64,14400
32150,11982357,3183,323,64,64,14400
32151,11982498,4573,2873,64,64,14400
32152,11982710,448,1678,64,64,5400
32153,11983157,15136,225,512,512,7200
32154,11983203,25,1493,32,32,3600
32155,11983400,56,10854,32,32,14400
32156,11983512,8074,1929,802,802,1800
32157,11983620,2372,180,32,32,14400
32158,11983901,49,1532,128,128,3600
32159,11983947,54,364,8,8,3600
32160,11984004,9561,3778,1024,1024,3600
32161,11984186,54,253,8,8,1800
32162,11984841,1412,14565,32,32,14400
32163,11984950,354,286,8,8,3600
32164,11985414,252,338,8,8,1800
32165,11985414,4221,3231,128,128,3600
32166,11985483,443,801,45,45,3600
32167,11985608,10194,16449,128,128,21600
32168,11985621,44378,86477,648,648,86400
32169,11985663,395,7061,8,8,7200
32170,11985849,223,4418,8,8,7200
32171,11985866,2320,14281,96,96,14400
32172,11986074,88,188,8,8,3600
32173,11986162,595,6180,32,32,10800
32174,11986254,4819,1330,128,128,3600
32175,11986306,168,179,8,8,1800
32176,11986653,90532,20549,128,128,21600
32177,11986803,576,777,45,45,3600
32178,11987651,7738,7337,256,256,7200
32179,11987788,2246,2556,32,32,14400
32180,11987993,2443,11932,48,48,14400
32181,11988188,1797,703,32,32,7200
32182,11988375,111073,18766,128,128,21600
32183,11988904,1589,14620,32,32,14400
32184,11989115,1432,15591,32,32,14400
32185,11989205,1467,14550,32,32,14400
32186,11989435,1287,502,32,32,14400
32187,11989585,1643,426,32,32,14400
32188,11990228,3387,10578,96,96,14400
32189,11990237,2166,566,128,128,1800
32190,11990396,1121,4619,8,8,7200
32191,11990948,4395,444,128,128,1800
32192,11991380,36992,1602,825,825,86400
32193,11992437,523,9201,32,32,14400
32194,11992650,370,9447,32,32,14400
32195,11992745,1669,8744,32,32,14400
32196,11992795,5614,8997,32,32,14400
32197,11992867,255,322,64,64,10800
32198,11992939,5624,14478,32,32,14400
32199,11993255,35486,14727,200,200,21600
32200,11993300,44,7292,8,8,7200
32201,11993387,4180,7845,64,64,10800
32202,11993618,46,2383,8,8,7200
32203,11993977,4268,2152,512,512,3600
32204,11994544,48,2976,8,8,3600
32205,11994783,1325,5664,8,8,7200
32206,11995342,8613,1894,825,825,1860
32207,11996093,119,4361,8,8,7200
32208,11996732,929,540,8,8,7200
32209,11997121,481,7385,16,16,7200
32210,11997149,925,7445,16,16,7200
32211,11997763,1626,11335,256,256,14400
32212,11998070,539,1807,802,802,1800
32213,11998201,559,5505,8,8,7200
32214,11998714,137,662,32,32,7200
32215,11998851,49,3712,32,32,7200
32216,11998899,44,3694,32,32,7200
32217,12000490,63,3995,8,8,7200
32218,12000621,34,3256,512,512,7200
32219,12001189,148,7356,8,8,7200
32220,12001294,121,11499,64,64,14400
32221,12001401,30474,11772,64,64,14400
32222,12001455,46020,10110,64,64,14400
32223,12001482,56140,11067,64,64,14400
32224,12001519,73995,11573,64,64,14400
32225,12001603,95,1938,128,128,3600
32226,12001937,23,201,64,64,1800
32227,12002002,205,3015,1341,1341,3600
32228,12002337,228,11431,48,48,14400
32229,12002853,41,7343,32,32,7200
32230,12002973,167,7357,32,32,7200
32231,12003458,1344,1317,256,256,7200
32232,12003741,303,1928,256,256,3600
32233,12003996,280,1423,256,256,1800
32234,12004043,25995,1765,64,64,14400
32235,12004107,24726,11945,96,96,14400
32236,12004145,25931,7276,64,64,14400
32237,12004194,177,5287,8,8,7200
32238,12004199,525,429,32,32,1800
32239,12004383,388,342,32,32,1800
32240,12004511,128,4075,8,8,7200
32241,12006020,48,2023,512,512,7200
32242,12006029,92,654,1024,1024,1800
32243,12006120,39,107,10,10,1800
32244,12006267,41,280,10,10,1800
32245,12006417,52,1685,1001,1001,1800
32246,12006417,194,7306,256,256,7200
32247,12006903,41,528,32,32,1800
32248,12007034,54888,22688,144,144,21600
32249,12007187,41,1000,32,32,1800
32250,12007840,38,3740,23,23,3600
32251,12008628,17,4022,8,8,7200
32252,12009081,59,116,8,8,1800
32253,12009223,45,7284,8,8,7200
32254,12009624,36,7293,8,8,7200
32255,12009759,21975,13808,96,96,14400
32256,12010228,109373,22705,256,256,21600
32257,12011245,103821,13368,256,256,14400
32258,12011333,52,1923,256,256,3600
32259,12011480,109162,21774,256,256,21600
32260,12012634,16264,4985,8,8,7200
32261,12013645,25,1887,256,256,3600
32262,12013852,27601,14509,32,32,14400
32263,12013895,16222,11295,48,48,14400
32264,12013899,29633,14596,32,32,14400
32265,12013967,29640,14543,32,32,14400
32266,12014304,29460,429,32,32,14400
32267,12014390,29418,406,32,32,14400
32268,12017118,11844,8368,8,8,7200
32269,12018564,10132,3013,128,128,3600
32270,12019137,9747,1091,8,8,7200
32271,12020283,35914,10534,128,128,21600
32272,12020284,96259,10560,128,128,21600
32273,12020285,106885,10716,128,128,21600
32274,12020286,117629,10401,128,128,21600
32275,12020287,128057,9840,128,128,21600
32276,12020288,137939,9805,128,128,21600
32277,12020289,148546,9792,128,128,21600
32278,12020290,158646,9816,128,128,21600
32279,12020291,168508,10569,128,128,21600
32280,12020292,179117,10130,128,128,21600
32281,12022754,97446,6947,128,128,21600
32282,12023410,14044,9979,32,32,14400
32283,12023471,14048,9933,32,32,14400
32284,12023553,14271,9681,32,32,14400
32285,12023624,17237,8623,32,32,14400
32286,12023674,17225,8558,32,32,14400
32287,12024528,16414,10030,32,32,14400
32288,12025096,308458,7459,512,512,10800
32289,12027286,1713,3456,8,8,4080
32290,12027637,4655,4526,16,16,7200
32291,12027734,4434,3109,8,8,4440
32292,12028155,3648,352,32,32,1800
32293,12028192,1973,1947,8,8,3300
32294,12028584,3667,3116,8,8,4440
32295,12028697,3786,3818,8,8,5820
32296,12030080,2961,6800,8,8,7200
32297,12030231,1981,740,8,8,1980
32298,12030700,89464,351,825,825,86400
32299,12031245,2713,837,8,8,7200
32300,12033354,8337,6831,8,8,7200
32301,12033392,15174,4321,8,8,7200
32302,12033845,957,3956,8,8,7200
32303,12036604,82253,1302,1024,1024,3600
32304,12036861,82,409,8,8,1860
32305,12037253,76,405,8,8,1860
32306,12037830,970,7351,8,8,7200
32307,12038171,80095,1309,209,209,10800
32308,12038704,1232,3962,8,8,7200
32309,12040639,857,126,16,16,3600
32310,12040738,4818,10548,96,96,14400
32311,12041326,2912,11160,48,48,14400
32312,12042344,1327,657,16,16,3600
32313,12043809,137,3920,8,8,7200
32314,12044150,89064,752,633,633,21600
32315,12044451,45,172,16,16,3600
32316,12045271,57,778,16,16,3600
32317,12045466,4060,15212,96,96,14400
32318,12045636,3,212,8,8,1860
32319,12045782,43,186,8,8,1860
32320,12045998,62,134,8,8,1860
32321,12046153,42,173,8,8,1860
32322,12046379,62,1138,32,32,3600
32323,12046463,103,133,8,8,1860
32324,12046630,107,155,8,8,1860
32325,12046699,238,7369,8,8,7200
32326,12047476,26473,3146,128,128,7200
32327,12047694,52,2237,32,32,7200
32328,12047706,19079,7108,145,145,7200
32329,12047831,35,4960,8,8,7200
32330,12048790,41,297,8,8,1800
32331,12049896,87,1913,8,8,7200
32332,12052764,43,3981,8,8,7200
32333,12053025,43,125,8,8,7200
32334,12053108,36101,11252,64,64,14400
32335,12053437,42,471,8,8,7200
32336,12053521,43,124,8,8,7200
32337,12054032,61,166,8,8,7200
32338,12054646,37,2233,8,8,7200
32339,12054824,40,7280,8,8,7200
32340,12055312,110,11309,48,48,14400
32341,12056065,8765,10642,96,96,14400
32342,12056748,40,3989,8,8,7200
32343,12059886,27,87,8,8,2700
32344,12060123,39,120,8,8,1800
32345,12060480,44,151,8,8,1800
32346,12060654,24,130,8,8,1800
32347,12060739,22,4076,8,8,7200
32348,12061410,41,84,8,8,1800
32349,12061630,26,105,8,8,1800
32350,12061933,63,1063,8,8,1800
32351,12062276,47,127,8,8,1800
32352,12062451,53,99,8,8,1800
32353,12062634,34,125,8,8,1800
32354,12062747,111,7409,8,8,7200
32355,12063430,38,103,8,8,1800
32356,12063635,45,121,8,8,1800
32357,12064707,9080,14564,96,96,14400
32358,12064791,85,4025,8,8,7200
32359,12065024,37,87,8,8,7200
32360,12066442,382,5197,16,16,14400
32361,12066653,644,11226,48,48,14400
32362,12066866,472,6403,8,8,7200
32363,12067251,1539,3250,16,16,14400
32364,12067251,1621,3206,16,16,14400
32365,12067440,774,8327,23,23,7200
32366,12068253,488,7290,23,23,7200
32367,12068807,121,3964,8,8,7200
32368,12069005,3136,3744,32,32,3600
32369,12069598,4451,14486,32,32,14400
32370,12069685,5893,13090,32,32,14400
32371,12069685,6860,14534,32,32,14400
32372,12069806,465,388,16,16,1800
32373,12070082,17620,167,54,54,14400
32374,12070682,14,2351,16,16,9000
32375,12071128,7756,420,32,32,14400
32376,12071168,1917,467,32,32,1800
32377,12071416,43782,1603,197,197,7200
32378,12071550,7758,381,32,32,14400
32379,12071703,1923,80,32,32,14400
32380,12072653,3275,6614,32,32,7200
32381,12072811,46,3973,8,8,7200
32382,12073673,11065,7092,64,64,14400
32383,12073988,2142,14507,16,16,14400
32384,12074147,8891,14551,16,16,14400
32385,12074313,8790,14538,16,16,14400
32386,12074438,40719,1857,825,825,1860
32387,12074901,42203,1739,1001,1001,1800
32388,12075364,13013,10227,96,96,14400
32389,12075954,4288,11370,48,48,14400
32390,12076787,154,3939,8,8,7200
32391,12077493,1136,1582,8,8,7200
32392,12077806,779,293,32,32,1800
32393,12079431,364,394,32,32,1800
32394,12080740,1851,405,32,32,1800
32395,12080858,111,621,8,8,7200
32396,12080880,39721,776,1024,1024,6000
32397,12080967,35923,647,512,512,3000
32398,12081069,3608,821,64,64,1800
32399,12081075,605,6855,8,8,7200
32400,12081378,5784,4774,32,32,10800
32401,12082295,15519,1611,128,128,3000
32402,12082332,3253,2050,64,64,3600
32403,12082361,35194,3105,512,512,3000
32404,12082374,38147,808,1024,1024,5400
32405,12082447,40116,78,128,128,21600
32406,12082545,2311,3959,8,8,7200
32407,12084210,3744,2909,48,48,14400
32408,12084548,346,6936,8,8,7200
32409,12085264,47918,28236,648,648,28800
32410,12086506,672,1971,16,16,1800
32411,12086734,2049,391,64,64,7200
32412,12088503,2623,1141,54,54,14400
32413,12088780,60,7300,8,8,7200
32414,12088828,2052,1714,64,64,3000
32415,12088854,60,7364,8,8,7200
32416,12089110,9578,1160,128,128,3000
32417,12091925,100,4614,32,32,10800
32418,12092964,41,714,12,12,1800
32419,12093002,42,14507,16,16,14400
32420,12093743,23,14509,54,54,14400
32421,12094220,27985,21627,348,348,21600
32422,12094950,39,517,9,9,1800
32423,12095415,107,11050,48,48,14400
32424,12096777,36,7265,8,8,7200
32425,12098103,57,6715,8,8,7200
32426,12098571,5590,10493,96,96,14400
32427,12099604,34,14577,16,16,14400
32428,12100122,40,14533,16,16,14400
32429,12104666,234,7314,8,8,7200
32430,12106536,127,11360,48,48,14400
32431,12107835,454,688,45,45,3600
32432,12107875,52,612,8,8,7200
32433,12108495,47,2963,8,8,7200
32434,12110375,36,14543,16,16,14400
32435,12112798,40,7321,8,8,7200
32436,12113568,35,2456,8,8,3900
32437,12114610,7993,10611,96,96,14400
32438,12116023,6194,7136,128,128,7200
32439,12116060,6205,7110,128,128,7200
32440,12116062,6216,7382,128,128,7200
32441,12116065,6262,7377,128,128,7200
32442,12116067,6273,7320,128,128,7200
32443,12116070,6305,7373,128,128,7200
32444,12116083,6333,7375,128,128,7200
32445,12116085,6362,7398,128,128,7200
32446,12116088,6398,7399,128,128,7200
32447,12116090,6433,7385,128,128,7200
32448,12116113,13291,7191,128,128,7200
32449,12116125,42,2294,8,8,7200
32450,12116126,13337,422,128,128,7200
32451,12116128,13972,7264,128,128,7200
32452,12116131,16767,7122,128,128,7200
32453,12116134,16777,7301,128,128,7200
32454,12116155,16817,7092,128,128,7200
32455,12116164,16855,7304,128,128,7200
32456,12116166,16913,7312,128,128,7200
32457,12116169,16943,7371,128,128,7200
32458,12116172,16954,7378,128,128,7200
32459,12116439,23,128,8,8,1800
32460,12116739,23,14543,16,16,14400
32461,12117231,65,14548,16,16,14400
32462,12117297,33,104,8,8,1800
32463,12117961,243,11171,48,48,14400
32464,12118215,66,1245,8,8,1800
32465,12118936,60,1050,8,8,1800
32466,12119082,65,6748,8,8,7200
32467,12119314,27,1089,8,8,1800
32468,12120726,1961,7309,8,8,7200
32469,12121701,63,73,8,8,1800
32470,12122047,25,111,8,8,1800
32471,12122337,305,125,8,8,1800
32472,12123559,2375,6738,8,8,7200
32473,12123592,9257,6738,8,8,7200
32474,12123632,15992,6635,8,8,7200
32475,12123675,22630,6404,8,8,7200
32476,12125437,42,102,8,8,1800
32477,12125647,42,99,9,9,1800
32478,12126488,59,106,9,9,1800
32479,12126896,42,722,45,45,3600
32480,12127272,34,14519,16,16,14400
32481,12127447,61,122,9,9,1800
32482,12129276,77,11460,48,48,14400
32483,12130065,3196,14286,256,256,14400
32484,12130340,64,3728,45,45,3600
32485,12130561,52,7331,8,8,7200
32486,12133183,136,10726,96,96,14400
32487,12133477,40,14556,16,16,14400
32488,12133871,52,14549,16,16,14400
32489,12134783,30,697,45,45,3600
32490,12135909,65,14544,32,32,14400
32491,12136003,32,14506,32,32,14400
32492,12138509,11,7332,8,8,7200
32493,12140773,40,11024,48,48,14400
32494,12143969,34,10590,96,96,14400
32495,12143969,78,14538,16,16,14400
32496,12146401,17,7298,8,8,7200
32497,12147591,3,1617,825,825,86400
32498,12147737,63,12610,32,32,14400
32499,12147924,31,14553,32,32,14400
32500,12149282,32,1412,825,825,86400
32501,12149629,24,19482,128,128,21600
32502,12150523,21,14519,16,16,14400
32503,12150524,60,14588,16,16,14400
32504,12150670,36,14509,32,32,14400
32505,12150782,34,14534,32,32,14400
32506,12151448,37,6742,32,32,14400
32507,12151803,34,11219,48,48,14400
32508,12152710,43,1840,825,825,86400
32509,12154287,45,7311,8,8,7200
32510,12154476,4,10692,96,96,14400
32511,12154928,35,428,8,8,7200
32512,12154952,53,408,8,8,7200
32513,12155805,34,1570,825,825,86400
32514,12155943,63,4338,8,8,7200
32515,12155947,45,4208,8,8,7200
32516,12157911,61,2025,825,825,86400
32517,12158778,20,7091,128,128,7200
32518,12158781,54,7108,128,128,7200
32519,12158783,94,7104,128,128,7200
32520,12158795,125,7274,128,128,7200
32521,12158798,186,7311,128,128,7200
32522,12158801,228,7406,128,128,7200
32523,12158803,282,7370,128,128,7200
32524,12158826,271,7402,128,128,7200
32525,12158834,325,7384,128,128,7200
32526,12158837,375,7351,128,128,7200
32527,12158839,7106,7101,128,128,7200
32528,12158842,7149,8317,128,128,7200
32529,12160918,5302,7096,128,128,7200
32530,12160920,5467,7092,128,128,7200
32531,12160923,5577,7316,128,128,7200
32532,12160926,5727,8282,128,128,7200
32533,12161049,36,14532,16,16,14400
32534,12161084,44,14534,1024,1024,14400
32535,12161192,230,250,1024,1024,3600
32536,12162238,34,7358,8,8,7200
32537,12162517,32,915,466,466,43200
32538,12163003,31,11527,48,48,14400
32539,12164732,3,744,1024,1024,6000
32540,12164764,759,3103,512,512,3000
32541,12164799,1986,1986,1024,1024,5400
32542,12165075,164,11124,96,96,14400
32543,12165435,46,15501,32,32,14400
32544,12165544,21,14502,32,32,14400
32545,12165656,3096,1951,466,466,43200
32546,12166134,41,1069,8,8,7200
32547,12167363,69,6829,8,8,7200
32548,12167433,1364,712,1024,1024,6000
32549,12167440,27,14564,16,16,14400
32550,12167894,6394,6541,8,8,7200
32551,12167924,12922,6702,8,8,7200
32552,12167964,19607,6460,8,8,7200
32553,12167994,26063,5972,8,8,7200
32554,12168198,466,14542,16,16,14400
32555,12170156,31,7315,8,8,7200
32556,12170517,37,9835,128,128,21600
32557,12174497,44,11024,48,48,14400
32558,12176302,40,10452,96,96,14400
32559,12177346,29,511,128,128,7200
32560,12177375,50,516,128,128,7200
32561,12177406,32,544,128,128,7200
32562,12177425,55,522,128,128,7200
32563,12177438,66,478,128,128,7200
32564,12177480,73,478,128,128,7200
32565,12177491,127,723,128,128,7200
32566,12177505,167,330,128,128,7200
32567,12177618,67,14543,16,16,14400
32568,12177888,53,321,512,512,3600
32569,12178074,44,7319,8,8,7200
32570,12178150,52,2187,128,128,21600
32571,12178171,71,12611,32,32,14400
32572,12178520,20,7108,128,128,7200
32573,12178541,43,7092,128,128,7200
32574,12178584,45,7318,128,128,7200
32575,12178606,86,7347,128,128,7200
32576,12178630,95,7117,128,128,7200
32577,12178658,128,7294,128,128,7200
32578,12178693,146,7356,128,128,7200
32579,12178704,149,7361,128,128,7200
32580,12179620,32,6641,128,128,21600
32581,12179653,62,2450,1002,1002,36000
32582,12179683,66,14542,32,32,14400
32583,12180321,47,14542,32,32,14400
32584,12181106,62,14501,32,32,14400
32585,12183408,62,583,512,512,3600
32586,12183993,60,14548,16,16,14400
32587,12185468,33,11141,48,48,14400
32588,12185881,3,14519,16,16,14400
32589,12186018,41,7319,8,8,7200
32590,12186060,46,108,128,128,21600
32591,12186566,34,102,128,128,21600
32592,12186708,19,10596,96,96,14400
32593,12186794,31,473,128,128,21600
32594,12186909,40,770,512,512,3000
32595,12187570,63,624,128,128,21600
32596,12188391,32,622,128,128,21600
32597,12189193,45,93,128,128,21600
32598,12189511,62,118,128,128,21600
32599,12189877,22,129,128,128,21600
32600,12190117,33,112,128,128,21600
32601,12190446,42,116,128,128,21600
32602,12190613,3,3269,1341,1341,3600
32603,12190676,23,103,128,128,21600
32604,12190854,34,58,128,128,21600
32605,12191618,62,92,128,128,21600
32606,12191949,24,107,128,128,21600
32607,12192229,64,64,128,128,21600
32608,12192558,32,1906,128,128,21600
32609,12193959,11,7330,8,8,7200
32610,12194580,45,14571,16,16,14400
32611,12195098,64,14534,32,32,14400
32612,12195883,22,14574,32,32,14400
32613,12196263,3,7085,128,128,7200
32614,12196453,38,10942,32,32,14400
32615,12196606,37,11003,48,48,14400
32616,12197269,34,10917,96,96,14400
32617,12197468,3,272,1341,1341,2100
32618,12197945,12,193,1341,1341,2100
32619,12198047,31,7300,128,128,7200
32620,12198069,71,7078,128,128,7200
32621,12198077,112,7105,128,128,7200
32622,12198589,22,222,1024,1024,14400
32623,12198875,3,7288,1024,1024,18000
32624,12199007,43,1801,901,901,2100
32625,12200060,38,2458,8,8,3900
32626,12200190,33,6779,8,8,7200
32627,12200404,34,4474,16,16,7200
32628,12200500,64,3082,8,8,4680
32629,12200872,32,3082,8,8,4740
32630,12200952,53,1971,8,8,3300
32631,12201121,30,14534,16,16,14400
32632,12201468,62,3764,8,8,5580
32633,12201866,32,7320,8,8,7200
32634,12203065,30,773,8,8,1980
32635,12203094,126,7306,128,128,7200
32636,12203097,155,7335,128,128,7200
32637,12203099,193,7099,128,128,7200
32638,12203102,57,7320,128,128,7200
32639,12203124,207,7372,128,128,7200
32640,12203159,194,7393,128,128,7200
32641,12203162,238,7365,128,128,7200
32642,12203164,2067,7078,128,128,7200
32643,12203167,2157,7277,128,128,7200
32644,12203170,2194,7357,128,128,7200
32645,12203189,7204,7118,128,128,7200
32646,12203220,7287,7250,128,128,7200
32647,12203222,7330,7074,128,128,7200
32648,12203225,7364,7362,128,128,7200
32649,12203227,7478,7355,128,128,7200
32650,12203230,7517,7377,128,128,7200
32651,12203622,7147,7398,128,128,7200
32652,12203812,48,2831,512,512,7200
32653,12203869,3,14559,16,16,14400
32654,12207011,3,6592,8,8,7200
32655,12207440,57,6730,8,8,7200
32656,12207616,30,11249,48,48,14400
32657,12208146,41,13621,96,96,14400
32658,12208863,36,319,8,8,1860
32659,12209174,24,444,8,8,1860
32660,12209706,3,14538,256,256,14400
32661,12209787,22,7367,8,8,7200
32662,12209870,24,14537,32,32,14400
32663,12210682,138,14513,32,32,14400
32664,12211560,23,14533,16,16,14400
32665,12214264,49,4840,8,8,7200
32666,12216822,34,2385,8,8,3600
32667,12217308,4,153,8,8,1860
32668,12217433,78,154,8,8,1860
32669,12217666,49,146,8,8,1860
32670,12217716,86,7292,8,8,7200
32671,12217801,41,135,8,8,1860
32672,12217891,41,14544,16,16,14400
32673,12218061,18,121,8,8,1860
32674,12218177,26,151,8,8,1860
32675,12218833,39,11187,48,48,14400
32676,12219104,49,411,128,128,7200
32677,12219317,33,909,256,256,3600
32678,12219334,68,2270,32,32,7200
32679,12219379,36,6116,145,145,7200
32680,12219731,40,13345,64,64,14400
32681,12220077,35,6793,8,8,7200
32682,12220259,53,832,256,256,3600
32683,12220479,6430,6524,8,8,7200
32684,12220508,12968,6626,8,8,7200
32685,12220539,19593,6477,8,8,7200
32686,12220575,26120,6695,8,8,7200
32687,12221153,44,14487,16,16,14400
32688,12221203,45,3696,256,256,3600
32689,12221767,33,10728,96,96,14400
32690,12224643,30,14538,32,32,14400
32691,12225095,23,4325,1024,1024,5400
32692,12225457,63,256,32,32,14400
32693,12225697,2,7280,8,8,7200
32694,12228298,40,14545,16,16,14400
32695,12229073,18,1508,32,32,1800
32696,12230024,27,11098,48,48,14400
32697,12231969,31,225,32,32,1800
32698,12232203,53,111,32,32,1800
32699,12232408,34,1384,32,32,1800
32700,12232486,42,13176,96,96,14400
